Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
9.777          18.921        3019.622   10001   30001
9.781          25.959        2059.534   10005   30005
9.833          46.232        1449.712   10005   30005
9.837          15.998         442.936   10004   30004
9.854          22.752        1302.473   10008   30008
9.882          91.732         300.233   10003   30003
9.885          37.416         505.219   10002   30002
9.927          45.049        1328.351   10004   30004
9.928          87.657         651.446   10005   30005
9.961          50.669         601.869   10005   30005
9.967          14.423        1986.912   10002   30002
9.971          42.910        2192.756   10006   30006
9.995          54.295        3846.168   10001   30001
10.000          44.683        1654.315   10012   30012
10.011          94.626         457.693   10004   30004
10.022          52.063         426.653   10013   30013
10.039          61.126        2680.075   10004   30004
10.048          82.474         713.295   10004   30004
10.069          68.713        2351.826   10004   30004
10.071          71.550         656.250   10009   30009
10.103          87.322         545.756   10004   30004
10.104          43.468        2988.720   10004   30004
10.136          83.481         608.592   10004   30004
10.137          71.141         131.490   10007   30007
10.140          92.324         918.919   10005   30005
10.141          14.969        3921.757   10004   30004
10.147          71.131         439.832   10005   30005
10.152          27.153          95.942   10004   30004
10.157          29.039         519.749   10004   30004
10.171          48.172        1222.654   10006   30006
10.192          87.452        1017.060   10006   30006
10.199          40.456        1390.453   10007   30007
10.237          94.282         620.541   10008   30008
10.267          53.837         887.980   10004   30004
10.298           7.686        1531.432   10004   30004
10.300          16.664        2161.243   10003   30003
10.300          83.503        3299.263   10005   30005
10.304          99.718         862.298   10005   30005
10.305          93.827         667.821   10002   30002
10.306          41.861        1371.498   10003   30003
10.308          61.573        1702.710   10005   30005
10.310          32.433         687.747   10003   30003
10.334          71.014         473.721   10004   30004
10.335          97.942          72.651   10004   30004
10.355           5.562        1024.404   10001   30001
10.394          29.519        1851.567   10003   30003
10.410          33.316         112.197   10004   30004
10.416          18.076          12.504   10005   30005
10.459          59.568          16.899   10006   30006
10.471          28.182          57.372   10002   30002
10.478          92.909        2442.026   10003   30003
10.501          95.959          76.466   10003   30003
10.504          43.720         662.787   10002   30002
10.523          71.602         660.771   10005   30005
10.537          27.546        1607.946   10006   30006
10.545          49.959         798.913   10004   30004
10.561          58.655        2177.134   10005   30005
10.631          61.350         815.626   10005   30005
10.638          63.007        2369.239   10007   30007
10.642          43.555        1703.344   10005   30005
10.725          69.649         691.184   10007   30007
10.745          93.513         281.046   10005   30005
10.777          14.324        1263.959   10004   30004
10.781          36.080         715.315   10004   30004
10.785          62.781          94.710   10003   30003
10.809          28.273         160.027   10006   30006
10.809          58.677          28.535   10004   30004
10.823          80.031        1209.190   10014   30014
10.835          14.866        3444.875   10004   30004
10.864          51.601         203.330   10005   30005
10.873          19.004           2.524   10001   30001
10.880          51.945         464.877   10004   30004
10.883          19.646         679.713   10002   30002
10.914          62.905         943.925   10001   30001
10.933          65.355        1884.777   10006   30006
10.937          30.203          35.422   10004   30004
10.946          69.104          60.560   10004   30004
10.958          58.665         101.110   10002   30002
10.959           8.155        2794.288   10005   30005
10.979          15.366         741.774   10006   30006
