Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
154.759          21.600         747.679   10510   30510
154.915          32.738         416.415   10511   30511
155.001          55.157        1233.510   10512   30512
155.182          83.198         357.495   10513   30513
155.536          36.567        1626.526   10514   30514
155.971          43.790          37.081   10515   30515
156.084          87.194         666.179   10516   30516
156.089          52.186         198.155   10517   30517
156.120          45.885        8607.556   10518   30518
156.759           7.730         408.127   10519   30519
157.190          63.062         127.863   10520   30520
158.039          91.567         397.605   10521   30521
158.328          93.638         590.408   10522   30522
158.347          87.951         651.786   10523   30523
159.635          59.757        1039.767   10524   30524
159.908          14.064         472.534   10525   30525
160.177          53.102        1622.239   10526   30526
161.107          51.112          20.582   10527   30527
161.187          80.809        1469.323   10528   30528
161.247          16.292         480.646   10529   30529
161.562          15.390          35.040   10530   30530
161.845          75.970         916.830   10531   30531
162.397          83.258        1186.310   10532   30532
162.441          82.605         136.280   10533   30533
162.659          85.906        2640.378   10534   30534
162.913          44.865        1360.283   10535   30535
163.131          82.870         385.930   10536   30536
163.628          95.233         731.902   10537   30537
163.999          12.081        1494.219   10538   30538
164.035          41.475          20.148   10539   30539
164.069          34.453         494.046   10540   30540
164.608          47.626        1060.824   10541   30541
164.997          28.091         455.687   10542   30542
165.381          51.233          17.534   10543   30543
165.517          13.011         745.782   10544   30544
165.752          58.846          52.596   10545   30545
166.263          70.262         509.145   10546   30546
166.273          30.553         507.139   10547   30547
166.302          15.419        2017.609   10548   30548
166.782          62.049         179.410   10549   30549
166.938          27.960         205.429   10550   30550
167.177          79.497         774.308   10551   30551
167.477          16.333         361.791   10552   30552
167.924          70.967        1411.491   10553   30553
168.309          95.800         285.260   10554   30554
168.640          98.025         983.795   10555   30555
169.016          44.275        1081.967   10556   30556
169.256          86.351         468.257   10557   30557
169.272           9.476        1446.996   10558   30558
169.425          24.419         605.411   10559   30559
169.592          80.233         979.220   10560   30560
169.789          17.678        1303.462   10561   30561
169.892          18.662         451.123   10562   30562
169.943          48.746        1423.992   10563   30563
170.106          89.483         556.036   10564   30564
170.157          82.303         491.694   10565   30565
170.316          48.433         441.486   10566   30566
170.626          24.234        3317.546   10567   30567
171.276          25.420        1229.818   10568   30568
172.093          90.132        2170.365   10569   30569
172.509          11.857         246.253   10570   30570
172.538          50.033         841.249   10571   30571
172.559          36.120        2639.939   10572   30572
172.864          78.981        4629.863   10573   30573
172.894          13.825        1440.319   10574   30574
172.928          60.818          76.782   10575   30575
173.062          30.767         589.205   10576   30576
173.395          16.808        1320.616   10577   30577
173.401          88.172        1455.951   10578   30578
173.546          30.274         710.785   10579   30579
173.976          52.315          14.339   10580   30580
174.279          77.350         919.554   10581   30581
174.735          57.581         152.234   10582   30582
174.753          21.944           2.829   10583   30583
174.789          27.055         832.154   10584   30584
175.127          79.226         638.782   10585   30585
175.304          82.831        1317.771   10586   30586
