Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
149.234          15.847          49.619   10713   30713
149.465          47.264        1178.647   10714   30714
149.776           9.237        2031.795   10715   30715
150.313          92.933        2092.044   10716   30716
150.629          89.469         925.349   10717   30717
150.682          73.560         142.985   10718   30718
150.726          81.778          46.174   10719   30719
150.990          81.366         427.944   10720   30720
151.332          26.188         831.781   10721   30721
151.647           9.763         459.428   10722   30722
151.759          81.200        1403.367   10723   30723
151.840          23.511          66.667   10724   30724
151.895          46.793         923.309   10725   30725
151.972          60.487         343.507   10726   30726
152.071          26.842         734.531   10727   30727
152.352          73.164         561.396   10728   30728
152.379          39.906         386.759   10729   30729
152.583          68.883         922.138   10730   30730
152.654          29.801        1066.306   10731   30731
153.183          12.373        1611.095   10732   30732
153.236          36.446          44.178   10733   30733
153.292          78.498         949.002   10734   30734
153.373          99.217         805.556   10735   30735
153.542          74.612        1051.177   10736   30736
153.557          79.477        1087.205   10737   30737
153.594          38.269        3857.130   10738   30738
153.604          86.081        2043.120   10739   30739
153.755          28.398          16.220   10740   30740
153.798          20.225         325.835   10741   30741
153.885          14.411        1567.686   10742   30742
153.954          81.029          74.506   10743   30743
154.005          16.882        1333.931   10744   30744
154.080          76.716         626.892   10745   30745
154.133          49.458         124.418   10746   30746
154.335          72.999        1085.761   10747   30747
154.376          90.325         770.028   10748   30748
154.514          13.339         116.377   10749   30749
154.864          90.534        1548.121   10750   30750
155.185          21.833          43.181   10751   30751
155.208           5.937          33.582   10752   30752
155.483          81.158        1862.849   10753   30753
155.531          55.904         433.038   10754   30754
155.810          72.254        1034.641   10755   30755
156.083          94.985        1646.481   10756   30756
156.131          87.129        2926.065   10757   30757
156.233          45.652         812.705   10758   30758
