Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
14.811          98.900        3143.670   10002   30002
14.814          81.829        3023.415   10003   30003
14.817          64.251         436.969   10009   30009
14.848          84.466         771.657   10004   30004
14.851          17.982        1216.456   10006   30006
14.868           9.862         525.107   10004   30004
14.877          44.606         112.994   10009   30009
14.917          13.268         515.875   10004   30004
14.938          24.321           3.457   10009   30009
14.949          37.343         215.012   10007   30007
15.012          62.994          80.955   10006   30006
15.115          71.450          96.040   10007   30007
15.232          88.018        4414.042   10005   30005
15.246          59.590         404.842   10005   30005
15.258          38.349        1491.902   10007   30007
15.282          82.166         177.253   10006   30006
15.312          23.327        1677.935   10008   30008
15.377          60.556          80.268   10012   30012
15.383          52.924         189.164   10003   30003
15.398          80.354         299.977   10007   30007
15.422          80.298         368.636   10010   30010
15.439          54.522         353.532   10008   30008
15.440          39.226        1228.627   10010   30010
15.451          95.268        4693.118   10007   30007
15.463          48.702         650.995   10009   30009
15.518          71.535        2496.547   10008   30008
15.518          32.004         964.877   10000   30000
15.530          75.125        3196.415   10007   30007
15.545          46.147         176.961   10011   30011
15.556          67.986         398.147   10008   30008
15.587          31.285        3013.194   10007   30007
15.693          88.235         591.289   10003   30003
15.722          13.857        1185.371   10005   30005
15.738          91.308        2681.421   10009   30009
15.742          97.663         146.931   10011   30011
15.762          46.315         627.033   10007   30007
15.786          92.298        1115.390   10006   30006
15.802          56.477         902.062   10008   30008
15.837          76.921         270.960   10009   30009
15.843          45.756         530.017   10005   30005
15.845          79.158         906.082   10004   30004
15.853          96.338         589.811   10008   30008
15.867          14.424         966.091   10009   30009
15.892          27.001        2422.799   10010   30010
15.899          78.540        1127.269   10009   30009
15.919          52.341          72.316   10005   30005
15.926          46.566         356.947   10008   30008
15.971          97.389          81.890   10007   30007
16.011          20.976         388.274   10005   30005
16.038          87.445         954.647   10009   30009
16.065          80.009         626.049   10002   30002
16.078          15.687         232.289   10005   30005
16.094          43.483        1565.727   10009   30009
16.104          47.113         896.377   10006   30006
16.108          63.177        2234.211   10006   30006
16.115          41.308         225.851   10006   30006
16.141          14.717         159.106   10007   30007
16.141          53.581        5682.255   10006   30006
16.152          31.121        1117.311   10005   30005
16.156          86.111         550.765   10008   30008
16.183          61.535         879.286   10007   30007
16.261          41.081         199.456   10009   30009
16.262          10.036        2027.474   10010   30010
16.284          19.830         258.190   10005   30005
16.300          58.533         219.229   10006   30006
16.302          10.596         934.178   10006   30006
16.304           7.037           0.896   10008   30008
16.402          72.505          24.060   10010   30010
16.409          35.802         179.358   10004   30004
16.450          20.835        1046.185   10009   30009
16.457           7.541        7716.975   10013   30013
16.466          21.900         377.180   10013   30013
16.472          69.062        1269.690   10008   30008
16.474          66.330         247.561   10007   30007
16.491          37.619         585.653   10009   30009
16.504          78.756        1980.379   10009   30009
16.509           6.916        1361.325   10004   30004
16.510          44.188         381.930   10014   30014
16.528           7.076        1022.283   10007   30007
16.543          30.979         345.408   10005   30005
16.554          58.039         356.873   10009   30009
16.559          93.495         803.670   10005   30005
16.600          56.793        1150.141   10006   30006
