Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
116.418          86.697          34.979   10568   30568
116.547           9.307        5581.955   10569   30569
116.905          63.846         370.874   10570   30570
117.162          95.819          46.142   10571   30571
117.270          75.176        1413.777   10572   30572
117.394          65.804         462.641   10573   30573
117.718          92.240         576.539   10574   30574
117.921          45.566         119.613   10575   30575
118.337          30.609        1440.590   10576   30576
118.641          95.420          16.522   10577   30577
118.651          57.120         131.246   10578   30578
118.765          88.821        1971.883   10579   30579
118.838          17.440          43.178   10580   30580
119.114          48.129         680.684   10581   30581
119.237          19.956         972.798   10582   30582
119.318          77.732        1101.884   10583   30583
119.389          38.175         558.095   10584   30584
119.561          77.193        3773.860   10585   30585
119.826          50.911        3806.401   10586   30586
119.843          75.450         149.562   10587   30587
119.929          23.612        3352.114   10588   30588
120.139          33.073        1987.105   10589   30589
120.176          86.333        2904.681   10590   30590
120.404          46.476         336.569   10591   30591
120.455          84.414        1620.725   10592   30592
120.757          26.024         464.151   10593   30593
120.802          52.931          94.901   10594   30594
120.832          11.432         217.805   10595   30595
120.926          92.015         776.135   10596   30596
120.975          46.088          87.423   10597   30597
121.072           5.258        1105.139   10598   30598
121.226          71.084        2393.246   10599   30599
121.270          28.355         112.897   10600   30600
121.393          85.524        1047.233   10601   30601
121.588          53.030          59.505   10602   30602
121.719          54.876         952.957   10603   30603
122.132          98.525        1643.355   10604   30604
122.170          76.028          97.240   10605   30605
122.234           9.672         324.976   10606   30606
122.237          48.984        1460.330   10607   30607
122.548          61.751        1158.775   10608   30608
122.808          69.942         683.567   10609   30609
123.657          69.808         476.889   10610   30610
124.460          99.402         491.295   10611   30611
124.649          68.006         415.786   10612   30612
124.847          66.873        2460.855   10613   30613
124.920          36.961        1084.091   10614   30614
125.010           7.737        2163.175   10615   30615
125.049          72.683         820.442   10616   30616
125.452          91.289         913.700   10617   30617
125.991          54.126        1808.410   10618   30618
126.060          97.099         189.051   10619   30619
126.129          84.797         758.951   10620   30620
126.136          82.116        1463.631   10621   30621
126.182          47.603         114.982   10622   30622
126.258          46.711         127.487   10623   30623
126.504          80.057        3286.491   10624   30624
126.825          83.720        2706.898   10625   30625
126.864          26.306         510.728   10626   30626
126.993          42.431          95.286   10627   30627
127.038          41.552         344.557   10628   30628
127.298          12.766        1370.752   10629   30629
127.379          92.481         739.272   10630   30630
127.541          67.812        2322.715   10631   30631
128.488          94.421        1344.564   10632   30632
128.547          15.357         840.247   10633   30633
128.725          38.319         483.373   10634   30634
128.760          96.872         393.225   10635   30635
129.223          38.099         759.258   10636   30636
129.751          63.484         430.753   10637   30637
130.072          34.266         693.018   10638   30638
130.102          64.467         380.267   10639   30639
130.178          62.005        3523.616   10640   30640
130.207          30.115        1701.782   10641   30641
130.573          66.451        1034.548   10642   30642
130.592          68.994        5254.375   10643   30643
130.622          59.122          50.441   10644   30644
130.689          25.057         440.473   10645   30645
130.723          28.151         135.470   10646   30646
130.750          74.516         369.789   10647   30647
130.845          75.191        2048.753   10648   30648
131.091          34.071         584.774   10649   30649
131.368          23.974        1670.573   10650   30650
131.607           6.206        1364.823   10651   30651
132.001          13.180        1364.175   10652   30652
132.177           6.315         764.092   10653   30653
132.481          20.007        1218.362   10654   30654
132.577          28.904        1108.182   10655   30655
